
No.	Name	Market Cap	P/E	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS past 5Y	EPS next 5Y	Sales past 5Y	Change	Volume
32	Copper	161.99B	27.27	19.34	1.78	3.95	4.90	16.68	29.35	17.59%	15.32%	10.34%	-1.02%	24.29M
33	Credit Services	1797.02B	32.04	21.63	2.17	5.38	6.20	11.74	18.72	10.38%	14.77%	10.50%	1.84%	164.20M
34	Department Stores	16.02B	14.57	18.02	-	0.35	1.63	7.23	8.63	28.68%	-13.46%	-0.61%	0.66%	20.41M
35	Diagnostics & Research	661.86B	33.93	22.50	3.40	4.05	3.73	26.29	27.95	9.99%	9.98%	10.12%	-0.11%	58.09M
36	Discount Stores	1370.22B	39.18	34.43	4.19	1.18	9.17	43.62	48.24	9.38%	9.35%	7.11%	0.90%	46.83M
37	Drug Manufacturers - General	3148.67B	23.10	13.56	1.18	4.47	6.11	25.52	18.98	5.78%	19.63%	9.34%	0.41%	134.24M
38	Drug Manufacturers - Specialty & Generic	308.04B	6.95	14.16	0.45	2.29	2.21	12.01	15.74	11.33%	15.40%	8.41%	0.31%	144.22M
39	Education & Training Services	58.26B	23.59	16.58	2.04	1.69	2.71	3.70	22.68	14.00%	11.55%	9.08%	0.74%	128.06M
40	Electrical Equipment & Parts	153.55B	41.46	26.49	1.47	3.69	6.22	21.41	37.26	23.70%	28.18%	11.30%	1.30%	289.07M
41	Electronic Components	412.34B	46.80	27.05	2.30	2.81	6.28	26.95	35.59	16.42%	20.33%	7.84%	-0.75%	59.02M
42	Electronic Gaming & Multimedia	287.06B	46.94	28.30	2.27	7.71	8.49	9.55	30.04	-24.05%	20.65%	22.72%	0.71%	17.53M
43	Electronics & Computer Distribution	29.70B	17.58	10.13	1.42	0.24	1.28	14.80	14.72	-0.58%	12.38%	9.14%	-2.25%	4.33M
44	Engineering & Construction	335.96B	21.60	27.30	1.16	1.70	5.42	20.07	27.48	24.87%	18.57%	11.20%	-0.15%	33.23M
45	Entertainment	1162.48B	44.40	35.63	2.08	3.45	4.84	19.62	30.53	19.23%	21.34%	12.03%	1.51%	139.88M
46	Farm & Heavy Construction Machinery	438.13B	22.23	19.58	9.62	2.18	5.00	14.72	22.76	16.20%	2.31%	4.28%	0.74%	27.07M
47	Farm Products	76.72B	14.62	13.08	2.56	0.37	1.23	4.52	11.37	13.18%	5.72%	7.46%	-1.88%	19.38M
48	Financial Conglomerates	51.59B	16.23	3.18	1.14	1.56	1.40	4.51	32.98	4.66%	14.17%	13.93%	0.36%	3.96M
49	Financial Data & Stock Exchanges	698.14B	35.09	27.25	3.80	9.48	5.43	30.52	27.45	8.67%	9.22%	17.70%	0.43%	25.47M
50	Food Distribution	82.97B	28.78	16.91	1.81	0.34	5.02	42.94	22.06	35.02%	15.94%	11.14%	1.75%	13.38M
51	Footwear & Accessories	169.61B	33.99	26.93	3.05	2.13	6.65	11.75	28.37	11.02%	11.15%	11.41%	-0.09%	29.35M
52	Furnishings, Fixtures & Appliances	65.90B	28.65	16.12	2.41	0.92	2.45	16.46	22.38	3.89%	11.88%	7.07%	-1.01%	21.75M
53	Gambling	120.54B	77.82	26.84	2.63	3.55	7.08	15.41	31.98	-21.33%	29.55%	42.70%	-0.44%	39.01M
54	Gold	527.54B	23.49	14.89	0.82	5.67	3.20	19.81	27.68	10.78%	28.50%	13.26%	-0.21%	266.69M
55	Grocery Stores	73.65B	17.18	13.39	1.49	0.28	3.87	9.48	22.07	14.42%	11.57%	4.99%	-0.13%	32.48M
56	Health Information Services	125.60B	91.98	39.47	4.85	3.59	4.83	9.26	31.91	13.81%	18.98%	23.53%	0.03%	61.89M
57	Healthcare Plans	620.95B	15.41	13.71	26.01	0.38	2.01	42.76	13.89	-0.51%	0.59%	11.20%	0.38%	58.99M
58	Home Improvement Retail	575.50B	26.52	24.07	4.67	2.26	42.76	68.60	26.16	10.25%	5.67%	6.59%	-1.06%	9.89M
59	Household & Personal Products	776.04B	25.94	20.13	3.71	2.99	7.22	29.45	24.74	3.89%	7.00%	3.53%	1.06%	94.19M
60	Industrial Distribution	242.63B	30.80	30.99	3.38	1.80	5.54	34.45	30.63	20.73%	9.11%	9.30%	-1.00%	26.24M
61	Information Technology Services	889.25B	26.13	17.15	2.98	2.27	4.34	14.64	17.25	4.04%	8.77%	4.71%	1.60%	322.64M
62	Insurance - Diversified	2266.32B	19.95	25.37	13.27	2.63	1.91	3.29	56.70	4.70%	1.50%	8.26%	0.38%	20.48M
63	Insurance - Life	298.10B	14.51	8.85	1.71	1.07	1.53	3983.11	4.93	7.69%	8.46%	-4.76%	0.66%	26.37M
64	Insurance - Property & Casualty	620.10B	12.65	12.60	1.52	1.41	2.12	-	7.44	13.30%	8.31%	10.56%	0.35%	30.19M
65	Insurance - Reinsurance	42.52B	11.16	6.53	0.79	0.73	1.03	-	2.91	4.29%	14.12%	16.01%	0.62%	3.40M
66	Insurance - Specialty	78.30B	13.76	10.85	0.88	1.94	1.53	453.68	6.66	4.70%	15.65%	8.27%	0.75%	13.16M
67	Insurance Brokers	344.98B	33.06	20.17	2.99	4.16	4.83	11.49	26.52	16.21%	11.06%	9.28%	0.43%	13.47M
68	Integrated Freight & Logistics	198.52B	16.30	13.79	2.74	0.78	3.14	10.57	21.55	11.12%	5.95%	5.31%	-1.01%	26.21M
69	Internet Content & Information	8392.37B	48.19	42.63	3.25	8.23	14.07	27.58	43.66	26.93%	14.81%	17.40%	-0.38%	355.61M
70	Internet Retail	3584.97B	31.34	25.75	1.24	2.97	5.98	11.57	98.21	31.48%	25.27%	23.83%	-0.20%	189.31M
71	Leisure	76.20B	40.36	20.90	1.68	1.83	4.06	14.33	26.36	-2.00%	24.06%	10.50%	-0.74%	38.90M
72	Lodging	195.35B	31.78	24.73	2.61	3.29	42.89	34.07	28.80	17.48%	12.19%	4.73%	-1.85%	15.74M
73	Lumber & Wood Production	22.24B	24.01	19.29	103.97	1.05	1.58	10.12	42.45	29.06%	0.23%	11.03%	-2.06%	1.58M
74	Luxury Goods	32.45B	118.12	17.22	10.87	1.52	9.39	16.04	19.19	-82.65%	10.87%	6.07%	0.69%	12.66M
75	Marine Shipping	31.61B	5.64	8.54	0.83	0.99	0.81	4.64	5.63	31.97%	6.76%	18.31%	-0.07%	26.26M
76	Medical Care Facilities	215.37B	17.80	13.65	1.25	0.93	4.18	17.21	12.69	12.65%	14.28%	7.31%	0.17%	91.23M
77	Medical Devices	967.51B	30.80	22.49	2.51	4.14	3.98	20.69	32.52	9.29%	12.27%	8.51%	-0.02%	134.69M
78	Medical Distribution	187.64B	27.04	15.78	2.22	0.20	32.55	20.13	19.97	27.08%	12.18%	9.15%	-0.22%	10.82M
79	Medical Instruments & Supplies	447.40B	42.78	22.05	3.83	3.90	3.24	21.40	34.22	10.98%	11.16%	9.37%	-0.10%	56.50M
80	Metal Fabrication	49.16B	26.07	18.44	1.67	2.14	4.08	19.67	25.55	71.54%	15.58%	4.43%	-0.03%	5.88M
81	Mortgage Finance	83.74B	70.47	35.34	1.42	4.41	3.14	9.27	915.26	12.03%	49.75%	1.03%	1.79%	90.24M
82	Oil & Gas Drilling	18.97B	37.95	21.58	-	0.85	0.72	6.85	14.39	18.98%	-6.64%	9.15%	-1.50%	56.84M
83	Oil & Gas E&P	610.56B	13.26	11.87	1.02	2.11	1.49	24.06	14.09	18.39%	12.94%	11.64%	-0.43%	182.28M
84	Oil & Gas Equipment & Services	211.91B	13.80	13.60	1.49	1.31	2.01	10.30	12.86	39.36%	9.24%	4.25%	-1.21%	84.06M
85	Oil & Gas Integrated	1618.75B	14.69	11.82	1.90	0.95	1.50	8.77	10.34	19.57%	7.72%	4.06%	-0.20%	93.79M
86	Oil & Gas Midstream	828.73B	18.04	15.98	2.59	1.78	3.00	40.46	17.08	10.01%	6.97%	7.39%	0.69%	227.15M
87	Oil & Gas Refining & Marketing	206.23B	37.44	14.23	2.04	0.35	2.11	10.78	20.87	6.09%	18.38%	5.17%	0.45%	26.52M
88	Other Industrial Metals & Mining	313.85B	14.07	12.21	30.65	2.00	1.99	9.30	18.27	-4.53%	0.46%	3.42%	-1.03%	128.94M
89	Other Precious Metals & Mining	30.13B	37.56	16.91	0.87	3.25	2.55	10.49	69.26	-0.24%	43.03%	13.02%	-1.51%	51.17M
90	Packaged Foods	253.09B	19.72	13.22	6.17	1.09	1.84	14.30	14.43	4.02%	3.20%	4.48%	-0.76%	101.85M
91	Packaging & Containers	158.35B	28.80	12.52	1.12	0.99	2.00	20.77	29.10	-1.69%	25.82%	4.02%	-0.26%	53.97M
92	Paper & Paper Products	14.59B	9.17	7.82	-	0.84	1.29	3.38	11.26	-14.36%	-3.06%	4.88%	-0.28%	2.89M
93	Personal Services	57.87B	4.96	22.60	0.40	3.12	1.67	18.62	23.81	13.44%	12.38%	8.15%	1.15%	7.50M
94	Pharmaceutical Retailers	494.09M	-	51.47	-	0.61	2.16	4.29	29.76	51.51%	-	61.71%	-2.18%	2.91M
95	Pollution & Treatment Controls	47.84B	35.50	28.55	2.95	4.82	7.52	20.95	32.51	-22.94%	12.02%	3.80%	-0.28%	11.37M
96	Publishing	22.73B	21.42	17.58	1.92	1.66	2.58	16.71	11.06	16.30%	11.17%	2.41%	-0.03%	15.09M
97	Railroads	416.34B	19.94	17.41	2.20	4.56	3.91	68.53	26.09	5.77%	9.06%	4.26%	-0.12%	24.74M
98	Real Estate - Development	8.34B	15.27	15.35	-	1.11	0.98	7.87	19.73	6.32%	-3.41%	18.30%	-0.06%	3.11M
99	Real Estate - Diversified	8.02B	22.65	30.65	6.93	3.59	1.75	4.12	21.55	20.21%	3.27%	13.16%	0.10%	594.88K
100	Real Estate Services	176.29B	55.59	27.00	2.54	1.31	3.45	9.04	37.79	3.25%	21.86%	10.99%	1.23%	802.38M
101	Recreational Vehicles	26.18B	38.32	19.66	6.51	0.66	1.79	7.24	8.75	-0.74%	5.88%	3.88%	-1.37%	7.32M
102	REIT - Diversified	61.72B	17.68	15.63	4.32	6.51	1.30	52.65	13.88	9.82%	4.09%	22.08%	-0.19%	42.46M
103	REIT - Healthcare Facilities	205.55B	86.10	56.05	3.20	7.71	2.40	27.04	30.13	-4.95%	26.90%	10.83%	0.05%	38.84M
104	REIT - Hotel & Motel	32.71B	25.31	27.19	-	1.41	1.28	10.78	12.62	-5.30%	-3.12%	1.65%	-0.95%	54.77M
105	REIT - Industrial	262.71B	32.50	35.95	-	8.32	2.29	70.30	22.84	9.63%	-1.22%	16.98%	-0.45%	29.12M
106	REIT - Mortgage	65.76B	20.58	7.49	4.70	2.10	0.94	4.57	12.65	-4.52%	4.38%	17.36%	0.66%	77.26M
107	REIT - Office	76.40B	54.87	77.98	0.99	3.99	1.24	13.57	13.50	-27.15%	55.61%	4.38%	-2.13%	89.18M
108	REIT - Residential	189.88B	30.15	44.98	5.50	7.58	2.33	56.17	21.75	4.45%	5.48%	7.66%	-0.07%	30.21M
109	REIT - Retail	242.92B	34.44	36.29	2.97	9.19	2.40	49.51	19.99	-0.10%	11.58%	11.43%	-0.23%	35.19M
110	REIT - Specialty	379.88B	56.99	35.76	3.54	6.74	6.01	27.60	41.16	4.17%	16.08%	7.00%	0.05%	29.92M
111	Rental & Leasing Services	163.17B	19.25	17.45	2.20	1.79	2.92	16.94	97.80	5.30%	8.75%	10.80%	-1.47%	22.16M
112	Residential Construction	197.12B	12.29	13.53	-	1.22	1.97	15.13	21.95	26.44%	-1.41%	12.10%	-0.73%	23.04M
113	Resorts & Casinos	99.63B	27.50	17.14	1.62	1.20	4.86	7.68	23.93	-0.74%	16.93%	3.18%	0.80%	27.10M
114	Restaurants	559.50B	28.80	23.79	3.28	3.27	21.34	31.54	30.76	9.85%	8.77%	7.60%	-0.07%	91.23M
115	Scientific & Technical Instruments	200.59B	36.43	21.12	3.13	3.91	3.38	15.12	25.89	7.78%	11.65%	8.45%	-0.67%	29.47M
116	Security & Protection Services	46.99B	22.82	15.72	2.04	2.01	3.98	12.80	14.60	13.06%	11.17%	7.57%	-0.41%	20.28M
117	Semiconductor Equipment & Materials	851.13B	30.09	25.11	2.07	7.16	10.53	23.64	31.42	25.29%	14.51%	15.62%	0.33%	52.46M
118	Semiconductors	8800.01B	47.20	26.51	1.43	13.99	11.63	33.99	53.67	53.71%	33.06%	39.19%	-1.84%	609.77M
119	Shell Companies	41.75B	144.12	610.53	3.40	13.15	2.32	97.32	-	-	42.40%	-	0.05%	17.13M
120	Silver	8.29B	151.06	25.80	1.53	6.00	2.16	8.86	56.86	-1.56%	98.72%	10.65%	-0.97%	46.07M
121	Software - Application	2854.60B	43.22	30.15	2.45	7.35	7.06	17.47	31.99	23.15%	17.62%	20.36%	0.71%	720.66M
122	Software - Infrastructure	6353.53B	46.10	31.12	2.34	11.33	11.16	27.68	55.43	15.98%	19.74%	16.90%	-0.14%	718.38M
123	Solar	50.93B	25.36	12.71	1.09	1.54	2.00	3.76	46.90	-15.54%	23.31%	12.06%	1.60%	66.15M
124	Specialty Business Services	390.98B	39.74	27.00	3.63	3.36	6.06	29.68	31.44	9.31%	10.95%	8.20%	0.35%	32.71M
125	Specialty Chemicals	670.30B	35.39	21.21	4.42	2.46	3.47	22.20	40.02	15.49%	8.00%	4.07%	0.59%	70.60M
126	Specialty Industrial Machinery	1080.37B	33.93	24.83	2.79	3.78	5.78	33.54	32.16	-2.75%	12.18%	5.58%	-0.62%	150.97M
127	Specialty Retail	200.06B	22.31	18.45	2.87	1.03	5.49	10.82	23.92	16.95%	7.79%	7.39%	0.00%	56.62M
128	Staffing & Employment Services	18.34B	24.97	13.42	3.87	0.38	2.30	4.48	12.24	-0.78%	6.45%	6.63%	-1.07%	5.82M
129	Steel	144.21B	19.38	11.53	0.93	0.58	0.85	4.46	50.45	12.89%	20.87%	6.46%	-0.63%	50.19M
130	Telecom Services	1236.05B	14.61	12.35	1.22	1.41	1.97	10.74	9.77	4.26%	12.01%	4.52%	0.76%	147.95M
131	Textile Manufacturing	1.81B	30.58	15.11	-	0.92	1.51	12.73	18.97	-5.72%	-	2.73%	-2.46%	300.90K
132	Thermal Coal	12.04B	18.94	10.28	7.33	1.15	1.18	9.98	13.55	10.37%	2.58%	4.79%	0.52%	10.34M
133	Tobacco	496.94B	23.60	14.88	2.82	5.17	7.35	36.71	18.15	-3.27%	8.37%	2.74%	1.41%	19.40M
134	Tools & Accessories	71.03B	23.98	17.50	2.63	1.83	2.69	23.49	22.18	7.63%	9.10%	11.09%	-0.25%	7.08M
135	Travel Services	526.99B	29.20	19.64	1.64	3.42	10.53	8.77	20.19	0.44%	17.75%	9.44%	0.78%	57.23M
136	Trucking	80.98B	31.00	23.28	1.88	1.45	3.00	64.18	42.31	8.83%	16.46%	4.51%	-3.67%	13.97M
137	Uranium	57.47B	117.48	77.01	2.73	17.68	6.51	26.08	80.42	6.60%	43.09%	13.06%	1.49%	118.30M
138	Utilities - Diversified	98.73B	20.18	14.56	4.74	1.63	1.88	18.60	78.45	8.07%	4.26%	8.50%	-0.14%	27.78M
139	Utilities - Independent Power Producers	130.52B	35.14	20.94	2.64	2.19	12.27	44.24	64.22	14.80%	13.33%	14.34%	-0.39%	8.88M
140	Utilities - Regulated Electric	1141.90B	18.76	15.31	2.17	2.41	1.89	35.65	131.36	3.48%	8.66%	3.79%	0.45%	115.97M
141	Utilities - Regulated Gas	92.65B	20.87	18.00	2.07	2.06	1.84	27.20	83.09	6.24%	10.09%	4.31%	0.39%	16.20M
142	Utilities - Regulated Water	66.10B	15.47	18.29	1.73	3.71	2.13	32.62	84.43	12.73%	8.96%	9.41%	0.17%	7.27M
143	Utilities - Renewable	159.76B	36.15	27.36	2.42	2.96	3.49	10.02	34.94	19.83%	14.96%	6.20%	-0.28%	19.01M
144	Waste Management	240.38B	41.02	29.60	3.58	3.61	5.92	120.26	37.74	9.52%	11.46%	9.77%	0.40%	12.55M

