
No.	Name	Market Cap	P/E	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS past 5Y	EPS next 5Y	Sales past 5Y	Change	Volume
19	Broadcasting	15.43B	11.30	9.30	-	0.64	1.68	5.69	4.48	30.56%	-7.55%	31.07%	0.46%	26.77M
20	Building Materials	231.77B	27.97	23.21	2.85	2.97	2.93	27.36	40.98	22.46%	9.82%	6.62%	1.31%	31.24M
21	Building Products & Equipment	375.74B	29.08	21.37	2.80	2.54	5.55	54.83	28.13	13.44%	10.37%	5.68%	1.20%	33.61M
22	Business Equipment & Supplies	1.16B	14.07	11.90	-	0.52	0.71	2.27	7.14	1.30%	-	14.95%	-0.54%	607.51K
23	Capital Markets	1036.30B	21.91	18.11	1.41	1.92	2.92	4.12	5.82	13.62%	15.53%	25.82%	-2.34%	455.27M
24	Chemicals	37.13B	66.93	23.52	-	0.39	1.03	4.57	17.70	17.66%	-2.51%	2.25%	2.85%	41.89M
25	Coking Coal	7.68B	67.72	13.29	2.47	1.27	1.65	6.98	22.68	-8.21%	27.47%	8.17%	9.02%	8.73M
26	Communication Equipment	545.98B	30.43	17.66	3.18	3.03	4.36	12.25	22.32	9.93%	9.56%	3.74%	-0.44%	167.91M
27	Computer Hardware	469.02B	30.47	19.08	1.79	2.12	11.29	12.67	27.34	15.16%	17.05%	12.60%	0.79%	185.42M
28	Confectioners	120.78B	25.65	22.86	-	2.46	4.02	45.22	26.15	8.07%	-0.19%	7.05%	1.05%	7.64M
29	Conglomerates	242.20B	23.32	18.58	3.02	2.03	6.72	10.94	30.99	0.89%	7.71%	-0.76%	-0.30%	12.32M
30	Consulting Services	94.84B	30.88	24.78	2.72	3.17	8.87	43.65	27.86	18.04%	11.36%	6.58%	1.11%	5.90M
31	Consumer Electronics	3730.18B	35.41	29.34	4.13	7.25	28.92	54.69	32.37	15.01%	8.56%	8.22%	-0.08%	67.94M
32	Copper	159.99B	26.93	19.09	1.72	3.91	4.84	16.47	28.98	17.56%	15.66%	10.38%	1.46%	19.11M
33	Credit Services	1767.33B	28.30	21.23	1.92	5.34	6.20	11.54	18.35	10.39%	14.74%	10.46%	-1.77%	132.25M
34	Department Stores	15.70B	12.58	15.78	-	0.35	1.51	7.09	8.47	28.42%	-13.20%	-0.62%	0.84%	24.99M
35	Diagnostics & Research	676.22B	34.66	22.98	3.47	4.14	3.81	26.85	28.55	9.95%	9.98%	10.04%	0.83%	44.63M
36	Discount Stores	1342.98B	38.40	33.74	4.12	1.15	8.98	42.75	47.28	9.43%	9.31%	7.14%	0.05%	31.12M
37	Drug Manufacturers - General	3144.56B	23.07	13.55	1.19	4.46	6.10	25.49	18.96	5.76%	19.32%	9.22%	-0.09%	123.56M
38	Drug Manufacturers - Specialty & Generic	314.51B	31.24	14.45	2.01	2.34	2.26	12.29	16.07	11.65%	15.57%	8.39%	1.24%	233.34M
39	Education & Training Services	56.68B	22.96	16.24	1.94	1.64	2.65	3.60	22.01	15.58%	11.86%	9.42%	-0.14%	28.28M
40	Electrical Equipment & Parts	140.73B	38.01	24.26	1.51	3.38	5.70	19.65	34.11	23.95%	25.18%	10.79%	0.16%	85.99M
41	Electronic Components	395.41B	44.88	25.95	2.23	2.69	6.03	25.89	34.17	16.70%	20.14%	7.78%	0.47%	64.02M
42	Electronic Gaming & Multimedia	264.38B	43.30	21.41	2.11	7.07	7.79	8.79	27.60	-25.21%	20.47%	23.02%	-0.27%	16.15M
43	Electronics & Computer Distribution	30.69B	18.16	10.47	1.45	0.24	1.32	15.30	15.21	-0.50%	12.49%	8.91%	0.34%	3.14M
44	Engineering & Construction	328.77B	21.13	26.76	1.16	1.67	5.31	19.69	26.87	24.71%	18.28%	11.08%	-0.65%	29.40M
45	Entertainment	1147.86B	43.80	35.21	2.11	3.41	4.78	19.39	30.14	19.35%	20.71%	11.79%	-0.57%	141.75M
46	Farm & Heavy Construction Machinery	427.01B	21.66	19.06	10.58	2.13	4.87	14.35	22.18	16.20%	2.05%	4.28%	0.43%	24.60M
47	Farm Products	79.91B	15.25	13.64	2.66	0.38	1.28	4.71	11.82	14.07%	5.73%	7.58%	1.56%	19.53M
48	Financial Conglomerates	50.79B	15.97	3.15	1.16	1.53	1.38	4.44	32.46	4.76%	13.73%	14.24%	-0.35%	3.24M
49	Financial Data & Stock Exchanges	692.84B	34.82	26.57	3.75	9.11	5.26	29.93	26.77	8.91%	9.28%	17.31%	-0.76%	25.45M
50	Food Distribution	82.08B	28.55	16.75	1.84	0.33	4.97	42.72	21.73	35.19%	15.50%	11.08%	-0.08%	7.60M
51	Footwear & Accessories	171.12B	34.30	27.32	3.15	2.15	6.71	11.86	28.54	11.01%	10.88%	11.77%	-1.75%	31.85M
52	Furnishings, Fixtures & Appliances	68.46B	29.68	16.66	2.51	0.95	2.55	17.09	23.23	3.84%	11.84%	7.05%	0.14%	38.14M
53	Gambling	127.08B	81.88	27.63	2.77	3.76	7.51	16.34	33.72	-21.04%	29.61%	43.42%	0.48%	49.44M
54	Gold	507.30B	22.67	14.71	0.87	5.45	3.04	18.53	26.62	10.74%	26.04%	13.24%	2.63%	252.04M
55	Grocery Stores	76.30B	18.60	13.93	1.58	0.29	4.09	9.95	26.49	14.60%	11.79%	5.03%	-0.20%	17.70M
56	Health Information Services	123.07B	90.13	38.77	4.71	3.52	4.73	9.08	31.27	13.70%	19.12%	23.31%	-0.06%	54.71M
57	Healthcare Plans	603.64B	14.98	13.31	12.20	0.37	1.96	41.57	13.50	-0.65%	1.23%	11.26%	1.04%	62.53M
58	Home Improvement Retail	578.60B	26.66	24.22	4.70	2.27	42.99	68.97	26.30	10.26%	5.68%	6.59%	1.90%	14.33M
59	Household & Personal Products	785.70B	26.27	20.42	3.79	3.03	7.31	29.82	25.05	3.85%	6.92%	3.49%	-0.14%	215.27M
60	Industrial Distribution	252.81B	33.26	25.48	3.84	1.89	5.79	36.61	32.92	20.34%	8.67%	8.88%	-0.77%	30.84M
61	Information Technology Services	879.49B	25.84	16.95	2.95	2.24	4.29	14.49	17.06	4.65%	8.75%	4.79%	0.53%	180.98M
62	Insurance - Diversified	2298.96B	20.24	25.74	13.55	2.67	1.93	3.34	57.52	4.71%	1.49%	8.23%	-1.33%	17.82M
63	Insurance - Life	295.93B	14.42	8.80	1.72	1.06	1.52	3954.19	4.89	7.55%	8.40%	-4.57%	-1.54%	23.58M
64	Insurance - Property & Casualty	624.24B	12.75	12.70	1.55	1.42	2.13	-	7.49	13.37%	8.24%	10.55%	-1.71%	22.58M
65	Insurance - Reinsurance	43.43B	11.40	6.65	0.79	0.75	1.05	-	2.97	4.14%	14.35%	15.94%	-1.66%	2.09M
66	Insurance - Specialty	79.83B	14.03	11.06	0.90	1.98	1.56	462.52	6.79	4.75%	15.54%	8.27%	-0.33%	9.20M
67	Insurance Brokers	354.89B	34.01	20.75	3.07	4.28	4.97	11.82	27.28	16.22%	11.06%	9.30%	-0.70%	8.91M
68	Integrated Freight & Logistics	199.40B	15.42	13.05	2.51	0.79	3.06	10.62	21.65	11.10%	6.15%	5.31%	0.42%	21.84M
69	Internet Content & Information	7958.05B	45.68	40.48	3.08	7.81	13.34	26.18	41.40	26.94%	14.81%	17.40%	0.92%	278.45M
70	Internet Retail	3492.94B	30.33	25.03	1.20	2.90	5.82	11.27	95.69	32.28%	25.27%	23.77%	-0.60%	353.86M
71	Leisure	78.41B	41.53	21.52	1.78	1.88	4.18	14.75	27.12	-1.97%	23.30%	10.26%	-0.88%	53.37M
72	Lodging	198.75B	32.23	25.10	2.65	3.35	43.64	34.66	29.31	17.39%	12.16%	4.67%	-1.01%	9.38M
73	Lumber & Wood Production	23.73B	25.62	19.94	29.13	1.21	1.93	11.72	45.31	29.73%	0.88%	9.33%	2.09%	1.10M
74	Luxury Goods	30.99B	112.65	16.50	11.06	1.47	8.88	15.33	18.33	-96.63%	10.18%	6.00%	-0.97%	10.07M
75	Marine Shipping	31.07B	5.54	8.45	0.82	0.97	0.41	4.55	5.35	31.64%	6.78%	18.03%	0.55%	13.18M
76	Medical Care Facilities	225.14B	18.61	14.34	1.31	0.98	4.37	18.00	13.28	12.02%	14.20%	7.27%	1.75%	47.75M
77	Medical Devices	993.85B	31.63	23.10	2.56	4.25	4.09	21.24	33.41	8.99%	12.36%	8.59%	0.22%	94.84M
78	Medical Distribution	188.12B	27.11	15.82	2.23	0.20	32.63	20.18	20.02	26.91%	12.15%	9.14%	-0.11%	6.69M
79	Medical Instruments & Supplies	465.98B	44.56	22.98	3.97	4.06	3.37	22.25	35.65	10.98%	11.21%	9.41%	1.81%	43.64M
80	Metal Fabrication	49.74B	26.38	18.65	1.70	2.16	4.14	19.93	25.85	71.41%	15.55%	4.36%	1.07%	5.41M
81	Mortgage Finance	79.65B	67.03	33.57	1.35	4.19	2.99	8.83	870.61	12.80%	49.78%	1.12%	4.65%	149.96M
82	Oil & Gas Drilling	18.12B	36.26	19.51	-	0.81	0.69	6.55	13.74	18.60%	-6.22%	9.28%	-1.12%	43.59M
83	Oil & Gas E&P	598.45B	13.00	11.60	1.02	2.07	1.46	23.60	13.81	18.64%	12.73%	11.80%	-2.41%	153.24M
84	Oil & Gas Equipment & Services	212.88B	13.86	13.68	1.52	1.32	2.02	10.35	12.92	39.08%	9.13%	4.25%	-1.29%	77.26M
85	Oil & Gas Integrated	1562.36B	14.18	11.34	1.82	0.92	1.45	8.46	9.98	19.43%	7.79%	3.97%	-1.88%	106.56M
86	Oil & Gas Midstream	813.62B	17.58	15.74	2.54	1.74	2.94	39.89	16.66	10.03%	6.92%	7.39%	-0.54%	100.88M
87	Oil & Gas Refining & Marketing	201.14B	36.51	14.19	1.96	0.35	2.06	10.52	20.35	6.13%	18.65%	5.15%	0.50%	25.54M
88	Other Industrial Metals & Mining	312.23B	14.00	12.14	285.63	1.99	1.98	9.27	18.18	-4.05%	0.05%	3.50%	0.17%	92.20M
89	Other Precious Metals & Mining	29.01B	36.16	16.77	0.93	3.13	2.45	10.10	66.68	-0.21%	38.73%	13.39%	3.16%	57.12M
90	Packaged Foods	261.47B	19.66	13.25	6.10	1.13	1.86	14.83	14.83	4.08%	3.22%	4.44%	0.87%	101.96M
91	Packaging & Containers	162.85B	29.62	12.87	1.13	1.02	2.05	21.36	29.92	-1.72%	26.19%	4.09%	1.03%	43.12M
92	Paper & Paper Products	14.73B	9.26	7.82	-	0.85	1.31	3.41	11.36	-14.35%	-3.06%	4.87%	1.09%	2.77M
93	Personal Services	57.96B	4.97	22.64	0.40	3.12	4.16	18.66	23.85	13.33%	12.46%	8.16%	-0.75%	7.30M
94	Pharmaceutical Retailers	10.83B	-	1367.17	-	0.07	1.46	11.72	18.28	51.52%	-	3.42%	4.53%	1.69M
95	Pollution & Treatment Controls	47.21B	35.03	28.19	2.92	4.76	7.42	20.68	32.08	-23.61%	12.00%	3.83%	-0.50%	6.05M
96	Publishing	22.77B	21.14	17.62	1.89	1.67	2.55	16.74	11.08	16.27%	11.17%	2.43%	0.22%	3.95M
97	Railroads	421.49B	20.18	17.60	2.14	4.62	3.96	69.38	26.41	5.82%	9.43%	4.27%	-0.63%	22.17M
98	Real Estate - Development	8.74B	16.01	16.01	-	1.09	1.02	7.25	20.61	5.99%	-2.87%	18.50%	1.56%	1.36M
99	Real Estate - Diversified	7.80B	22.03	29.81	6.74	3.49	1.71	4.01	20.95	20.25%	3.27%	13.33%	1.61%	714.90K
100	Real Estate Services	171.85B	55.11	26.52	2.52	1.28	3.39	8.77	37.68	3.02%	21.86%	11.12%	1.63%	644.27M
101	Recreational Vehicles	27.27B	39.92	20.45	7.20	0.69	1.87	7.55	9.11	-0.66%	5.54%	3.94%	0.81%	85.59M
102	REIT - Diversified	62.98B	18.06	16.01	4.62	6.65	1.32	53.75	14.17	9.94%	3.91%	22.22%	0.81%	13.26M
103	REIT - Healthcare Facilities	207.61B	86.96	56.16	3.24	7.78	2.42	27.31	30.43	-4.94%	26.86%	10.84%	0.48%	39.87M
104	REIT - Hotel & Motel	33.17B	25.66	27.57	-	1.43	1.29	10.93	12.80	-5.18%	-2.98%	1.70%	-0.44%	27.47M
105	REIT - Industrial	267.01B	33.03	36.67	-	8.45	2.33	71.45	23.21	9.62%	-1.31%	16.92%	1.31%	25.63M
106	REIT - Mortgage	67.43B	21.08	7.67	4.76	2.15	0.96	4.69	12.97	-4.54%	4.43%	17.23%	1.06%	83.05M
107	REIT - Office	76.98B	55.29	78.58	1.00	4.02	1.25	13.67	13.60	-27.15%	55.34%	4.35%	2.32%	35.84M
108	REIT - Residential	195.13B	30.98	46.35	5.45	7.79	2.40	57.72	22.36	4.41%	5.68%	7.66%	1.01%	27.80M
109	REIT - Retail	246.92B	35.00	36.81	3.00	9.34	2.44	50.33	20.37	-0.04%	11.68%	11.33%	0.88%	29.96M
110	REIT - Specialty	377.05B	56.57	35.41	3.48	6.69	5.97	27.39	40.86	4.32%	16.26%	6.94%	0.99%	27.27M
111	Rental & Leasing Services	166.23B	19.61	17.78	2.32	1.82	2.97	17.25	99.64	5.53%	8.46%	10.64%	0.73%	20.20M
112	Residential Construction	208.52B	12.98	14.26	-	1.29	2.08	16.00	23.22	26.43%	-1.02%	12.12%	2.13%	21.99M
113	Resorts & Casinos	101.98B	28.15	17.55	1.66	1.23	4.97	7.86	24.49	-0.92%	16.95%	3.23%	-1.37%	29.77M
114	Restaurants	575.54B	29.63	24.46	3.35	3.36	21.96	32.44	31.64	9.99%	8.85%	7.71%	-0.74%	84.78M
115	Scientific & Technical Instruments	199.15B	36.18	20.97	3.11	3.88	3.35	15.01	25.70	7.86%	11.63%	8.40%	0.59%	24.26M
116	Security & Protection Services	46.49B	22.58	15.56	2.04	1.99	3.94	12.66	14.44	13.26%	11.06%	7.55%	-0.28%	45.09M
117	Semiconductor Equipment & Materials	764.11B	27.01	22.59	1.89	6.43	9.46	21.22	28.21	25.23%	14.30%	15.56%	3.15%	39.85M
118	Semiconductors	8464.37B	45.42	25.66	1.41	13.46	11.34	32.70	51.65	54.42%	32.31%	39.58%	0.76%	809.09M
119	Shell Companies	39.18B	135.70	572.98	3.20	12.34	2.19	91.59	-	-	42.40%	-	0.04%	12.68M
120	Silver	10.12B	64.24	24.04	1.20	7.33	2.27	9.15	44.23	-1.40%	53.34%	10.69%	0.09%	41.13M
121	Software - Application	2849.71B	44.50	30.14	2.53	7.36	7.05	17.55	31.93	23.42%	17.58%	20.22%	0.99%	514.25M
122	Software - Infrastructure	5972.92B	43.35	29.19	2.26	10.71	10.89	25.36	52.32	16.53%	19.21%	17.18%	-1.01%	481.20M
123	Solar	51.30B	25.38	12.79	1.11	1.55	2.01	3.79	47.14	-9.06%	22.89%	12.25%	3.37%	66.15M
124	Specialty Business Services	397.31B	42.54	27.44	3.91	3.48	6.50	30.60	33.56	9.17%	10.89%	8.05%	-0.96%	40.72M
125	Specialty Chemicals	678.68B	35.83	21.36	4.43	2.49	3.51	22.47	40.52	15.25%	8.09%	4.10%	0.36%	55.02M
126	Specialty Industrial Machinery	1069.51B	33.58	24.60	2.79	3.74	5.73	33.20	31.84	-2.47%	12.05%	5.59%	-0.29%	109.07M
127	Specialty Retail	196.63B	23.37	19.19	3.00	1.01	5.63	12.44	24.17	16.65%	7.80%	7.45%	-0.10%	62.65M
128	Staffing & Employment Services	19.12B	26.10	13.93	4.07	0.39	2.39	4.32	12.55	-1.06%	6.41%	6.62%	-0.98%	6.08M
129	Steel	145.27B	19.52	11.63	0.94	0.59	0.86	4.49	50.83	12.87%	20.67%	6.46%	2.02%	59.18M
130	Telecom Services	1251.98B	14.79	12.53	1.24	1.43	1.99	10.88	9.90	4.35%	11.98%	4.52%	0.30%	133.73M
131	Textile Manufacturing	1.97B	33.43	15.77	-	1.00	1.65	14.48	20.74	-5.89%	-	2.78%	-0.38%	226.35K
132	Thermal Coal	11.52B	18.11	9.82	8.09	1.10	1.13	9.54	12.96	10.69%	2.24%	4.89%	4.26%	8.13M
133	Tobacco	491.35B	23.34	14.72	2.81	5.11	7.27	36.29	17.95	-3.32%	8.30%	2.70%	0.40%	18.99M
134	Tools & Accessories	72.30B	24.39	17.79	2.67	1.86	2.74	23.91	22.57	7.82%	9.12%	11.20%	0.91%	6.70M
135	Travel Services	531.49B	29.45	19.85	1.65	3.45	10.62	8.84	20.37	0.56%	17.85%	9.46%	-1.20%	46.86M
136	Trucking	84.14B	32.22	24.07	1.97	1.50	3.06	66.65	43.96	8.27%	16.33%	3.92%	0.85%	10.73M
137	Uranium	52.81B	107.94	69.12	2.54	16.37	5.99	24.20	75.63	6.54%	42.51%	12.59%	0.19%	90.20M
138	Utilities - Diversified	97.90B	20.01	14.44	4.64	1.62	1.86	18.44	77.79	8.20%	4.31%	8.49%	-0.54%	23.75M
139	Utilities - Independent Power Producers	119.79B	32.26	19.26	2.55	2.01	11.26	40.60	58.95	14.82%	12.66%	14.26%	-0.14%	9.99M
140	Utilities - Regulated Electric	1141.35B	18.75	15.30	2.17	2.41	1.89	35.63	131.30	3.48%	8.64%	3.80%	-0.07%	104.76M
141	Utilities - Regulated Gas	93.88B	21.15	18.27	2.19	2.14	1.87	30.63	84.19	6.24%	9.65%	4.21%	0.73%	23.92M
142	Utilities - Regulated Water	67.89B	15.89	18.84	1.85	3.81	2.18	33.50	86.73	12.67%	8.59%	9.35%	1.67%	6.30M
143	Utilities - Renewable	152.27B	34.45	26.47	2.35	2.82	3.33	9.55	33.30	20.26%	14.67%	6.08%	-1.29%	21.95M
144	Waste Management	245.68B	41.92	30.23	3.65	3.69	6.05	122.91	38.58	9.43%	11.49%	9.78%	-1.75%	16.83M
